Wrist_L	Thumb_L	Index_L	Middle_L	Ring_L	Pinky_L	Time
1514.8734252772608	1334.7133241746692	1350.3367547861858	1476.5068821524214	1519.3804306240806	1498.9814593719684	18.84
1507.7159673776223	1333.5981337857072	1348.4570555710159	1454.887005839075	1497.5888480024346	1482.2501388192218	18.88
1513.8913651259586	1334.1919405351866	1343.855779984102	1476.0876818135011	1518.7689704362379	1492.7479511156528	18.92
1512.2702501723957	1336.111760505494	1353.6926879149323	1485.0874566241457	1520.8409568483266	1499.4437020137868	18.96
1509.3633692521746	1338.9497149244291	1351.0676548370354	1456.458459353535	1503.2142827256096	1487.7032452427286	19.0
1505.3645908976991	1334.3016055693802	1337.8391598120004	1445.3456219925258	1496.4359842276228	1481.46141899082	19.04
1503.431053533538	1333.377488841902	1341.4371841745626	1420.87024125026	1471.565965087535	1470.0052374866036	19.08
1504.7162718412726	1334.9522180598137	1339.5417360543452	1433.9410112546866	1489.6536480215805	1482.0169947514296	19.12
1501.3185105617638	1335.9549035383798	1351.6646981606566	1440.7827879508702	1492.5365838207008	1483.928002570964	19.16
1498.7159622506097	1339.440475008201	1349.625581004813	1424.9593504555087	1476.705841950208	1476.1205420728572	19.2
1500.215244923332	1341.3236014443348	1348.873504018336	1429.6667043684397	1483.341081165761	1480.8120268232021	19.24
1494.980053595757	1342.927796926799	1343.6980443355792	1411.3517899324115	1459.1111034943244	1462.832317262626	19.28
1498.7911427460165	1344.7153548056156	1359.7741336707984	1485.735209385611	1526.2512185277358	1499.5823412424215	19.32
1494.7447804192916	1344.7826419072044	1342.9477940764973	1437.3679405633209	1493.4413353948742	1483.658181623107	19.36
1495.1751344362794	1339.8879119894139	1341.2997260302068	1437.6111614256458	1493.8131309045593	1480.7535952668343	19.4
1498.6979037116882	1341.1346783427557	1338.4728987904105	1425.6809022297539	1485.0112508885795	1483.173048476626	19.44
1500.418232559204	1345.0929587824835	1353.9652145015298	1443.3984495991617	1499.2483209137752	1490.2680676546786	19.48
1505.2325284914048	1347.2528027908363	1356.6931855167954	1456.6258786282497	1510.3939785418245	1499.138354244161	19.52
1504.5284746934808	1348.0928495686169	1347.8181005746267	1427.3277033182278	1481.0334652014933	1481.154567562793	19.56
1511.9501259929907	1355.7185349227193	1359.0027074460356	1436.6025586390422	1493.3339835875047	1493.153861138571	19.6
1518.8574422062777	1372.4221824087967	1369.2315490420888	1432.602217836773	1477.7002880719904	1489.056593762549	19.64
1526.0046236246262	1395.1509576514704	1400.0428273636032	1450.9345283004277	1491.0334976335632	1490.1648535737686	19.68
1535.336502318495	1440.2113939128128	1428.2896740942776	1474.0904831999453	1513.6981915592837	1517.5493451747332	19.72
1541.9871107902059	1478.4266664103857	1471.1735151053617	1502.083873137412	1523.2362462682786	1526.1591820847539	19.76
