Thumb_R	Index_R	Time
1503.5440389457876	1472.0760683408712	21.92
1501.8691565494057	1473.396634519558	21.96
1500.201673253565	1474.5952068387298	22.0
1504.28493472433	1473.4411874958007	22.04
1502.135178794583	1472.0357937795502	22.08
1501.1538134299014	1471.325819919483	22.12
1500.009624179864	1472.2641738211971	22.16
1495.7030300812385	1471.9756499487544	22.2
1500.9492471348271	1470.9495516854424	22.24
1498.0070155256503	1469.326721367543	22.28
1501.9775814490886	1471.885001510995	22.32
1501.4832601330772	1472.081094832477	22.36
1499.7826829205983	1473.7575173166692	22.4
1500.0226253401152	1472.7913044427312	22.44
1501.1496370005477	1472.4380601580644	22.48
1499.701916012188	1472.4542873985708	22.52
1503.7230175691168	1471.0160288374293	22.56
1502.7352723060683	1471.6895573318964	22.6
1502.0179390896778	1471.5673860513198	22.64
1499.5163393868065	1469.3944839547626	22.68
1498.7116129484077	1471.8898406634385	22.72
1504.5085637386137	1469.6425198348218	22.76
1492.8878804246065	1472.6075599773037	22.8
1501.5549845356586	1471.3276615210837	22.84
1501.3427471342034	1470.5631423411119	22.88
1496.8532270253545	1469.516771856567	22.92
1499.9119212282412	1473.742880379387	22.96
1509.7937315284344	1473.4936116206304	23.0
1507.4467510130398	1473.7805124971212	23.04
1508.9728967482745	1473.2200662120888	23.08
1505.6525729966565	1474.3926551643822	23.12
1501.9069014566016	1474.3395884292445	23.16
1498.7434344116855	1474.5449352454434	23.2
1496.7265257955185	1472.9570301680444	23.24
1496.9884633395748	1469.2398342801005	23.28
1486.9210114991054	1459.7061271803464	23.32
1478.3857347617418	1447.4723229394783	23.36
1468.9579963057022	1429.1164813909274	23.4
1462.8372476219265	1415.1249663763394	23.44
1438.2076103303252	1397.3010732994615	23.48
1423.2622356462577	1379.7074977977177	23.52
1415.0501771865834	1364.1607517820871	23.56
1411.615244120138	1354.8865701693187	23.6
1404.6395850854435	1342.199956204605	23.64
1395.3768295869206	1335.0286077789965	23.68
1387.5057625700288	1325.7341916635837	23.72
1380.9272791711905	1322.0348658699093	23.76
1380.8991728557612	1316.0532766066387	23.8
1376.493846697609	1310.322636754509	23.84
1374.8656049304348	1307.7535942570034	23.88
1369.5904474764177	1305.4178886615016	23.92
1366.730091860571	1302.1119297540683	23.96
1366.1291780905178	1300.6434452028357	24.0
1366.1153126694728	1296.6264184224094	24.04
1361.5828340522426	1296.2492886022576	24.08
1362.7922375218984	1293.470229582617	24.12
1357.5087292213807	1289.963025890637	24.16
1358.2580085180182	1290.5973990918071	24.2
1358.0692263782755	1288.5549566255152	24.24
1357.0089332299826	1289.0353763711726	24.28
1354.9433397565408	1287.279792565951	24.32
1353.2791501327147	1286.0794428636939	24.36
1355.5804463199868	1286.8821906614148	24.4
1355.1060496938162	1284.80783492895	24.44
1352.0066741104401	1285.0700168261108	24.48
1347.8389248520245	1284.5091078102257	24.52
1354.3021656929698	1287.1807050241812	24.56
1348.5700313272987	1283.3654582157415	24.6
1350.8390974853342	1285.517011853648	24.64
1356.5703532854468	1288.0761202676729	24.68
1355.2366937548916	1290.7697639938408	24.72
1360.2915823525927	1291.6603033697022	24.76
1359.4700963490286	1292.411289966563	24.8
1356.9757790302845	1293.032592288082	24.84
1364.66216176791	1293.0023173059521	24.88
1359.3827358186559	1293.3098208196038	24.92
1360.2306584559058	1294.183848925262	24.96
1364.4394983996365	1296.0230509057556	25.0
1360.7580003415717	1297.8364181458637	25.04
1361.2442073930645	1296.9788955368385	25.08
1361.3601913626344	1297.450302791569	25.12
1360.1326199099121	1299.212875878892	25.16
